date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-01-31,1,BTC,0.00998111728054473,0.00998111728054473,2055372495752.9492,0.0033656488038162477,2.6654894239351377e-13,0.020440331562614978,-0.00215082184138762,2.417415729473336e-13,0.018439257174092775
2025-01-31,2,LTC,0.11579996218239483,0.11579996218239483,8734465703.525854,0.003535230810703558,4.39970374616931e-11,0.05652587270716957,-0.005055683740035152,4.98880537646905e-11,0.018439257174092775
2025-01-31,52,XRP,0.019992261327955188,0.019992261327955188,176885227831.12805,0.009945563209172502,1.7895994273927395e-12,0.052636765727857665,-0.002227106502571592,4.0442441354415046e-13,0.018439257174092775
2025-01-31,74,DOGE,0.023151148143069143,0.023151148143069143,47887036416.57437,-4.151615370461972e-05,1.2765942181780457e-11,0.04750041325028307,-0.015911307561179967,1.0605501353997808e-11,0.018439257174092775
2025-01-31,512,XLM,0.09049816936392398,0.09049816936392398,11994232791.238403,-0.002727356047581095,4.576827212441217e-11,0.051200664079647226,-0.018541523695400797,3.192648735825353e-11,0.018439257174092775
2025-01-31,1027,ETH,0.04196320872630755,0.04196320872630755,375317199525.6973,-0.002639365221350315,8.251860394874084e-13,0.03178661333234037,-0.012173762994277092,8.636492813359136e-13,0.018439257174092775
2025-01-31,1437,ZEC,0.03581205188170724,0.03581205188170724,692508309.2988459,-0.011243217378786419,2.2558479738905187e-10,0.04158505697521823,-0.017131598855784712,2.629687018256134e-10,0.018439257174092775
2025-01-31,1831,BCH,0.04675558494208803,0.04675558494208803,8226313525.068644,-0.0028411665785965236,8.520780504366931e-11,0.04013248731980646,-0.007904444197882917,7.10813291103228e-11,0.018439257174092775
2025-01-31,1839,BNB,0.0145401239907667,0.0145401239907667,95145622967.37346,-0.0020087484250254158,9.51649081108192e-12,0.017389884868516763,-0.0036891687185753126,1.0162350907907986e-11,0.018439257174092775
2025-01-31,1958,TRX,0.048815181693948086,0.048815181693948086,20684155872.9812,-0.002187439191770016,1.8448562570181272e-11,0.03356798226603955,-0.011449159638029213,1.670056638231909e-11,0.018439257174092775
2025-01-31,1975,LINK,0.0349334524101891,0.0349334524101891,15079763990.360268,0.0030896157298151866,3.6444291906787926e-11,0.04337529731631873,-0.012757762083962714,6.402299235788262e-11,0.018439257174092775
2025-01-31,2010,ADA,0.020650163824462348,0.020650163824462348,33114255287.34653,0.0008991479298612411,2.1432497392314088e-11,0.041482506624330284,-0.006345157575882612,2.4372642610198878e-11,0.018439257174092775
2025-01-31,3635,CRO,0.017988942123058932,0.017988942123058932,3421033607.5804234,-0.005534477083644555,6.06592647602471e-10,0.032626562916836556,-0.014334507489246789,7.417190693703614e-10,0.018439257174092775
